2424,DEV-0025,37.96,39.03,34.65,37.43,48.11,71.0,2026-06-18 10:00:00+08:00
2425,DEV-0078,78.66,54.43,70.0,66.12,24.23,84.56,2026-05-21 17:00:00+08:00
2426,DEV-0052,47.06,21.18,77.11,60.33,59.78,86.19,2026-06-09 20:00:00+08:00
2427,DEV-0113,91.84,32.24,45.82,29.39,108.51,65.86,2026-06-05 18:00:00+08:00
2428,DEV-0010,31.5,65.97,41.07,18.6,38.55,93.67,2026-06-06 13:00:00+08:00
2429,DEV-0057,73.01,80.12,90.84,18.79,64.9,67.29,2026-06-02 15:00:00+08:00
2430,DEV-0079,52.01,89.56,52.57,76.72,12.9,82.53,2026-05-30 08:00:00+08:00
2431,DEV-0008,84.77,41.49,75.95,22.58,108.81,61.51,2026-06-07 14:00:00+08:00
2432,DEV-0080,89.99,66.16,35.42,11.72,104.69,65.78,2026-05-31 20:00:00+08:00
2433,DEV-0102,70.31,24.19,34.03,78.68,14.02,88.07,2026-05-23 13:00:00+08:00
2434,DEV-0036,69.42,72.22,60.76,14.56,2.61,68.42,2026-06-01 03:00:00+08:00
2435,DEV-0101,47.11,68.3,61.19,29.25,14.57,75.83,2026-06-07 05:00:00+08:00
2436,DEV-0051,23.93,68.54,40.33,18.75,119.69,80.83,2026-05-24 13:00:00+08:00
2437,DEV-0014,82.24,67.54,34.39,30.39,102.17,79.02,2026-06-13 08:00:00+08:00
2438,DEV-0059,93.48,13.91,32.71,71.2,5.32,95.26,2026-05-27 00:00:00+08:00
2439,DEV-0097,30.51,41.92,57.93,35.58,54.62,97.39,2026-05-24 17:00:00+08:00
2440,DEV-0031,91.51,23.89,56.95,71.68,108.66,61.76,2026-06-12 23:00:00+08:00
2441,DEV-0055,93.3,87.59,62.12,58.82,42.92,81.99,2026-05-27 01:00:00+08:00
2442,DEV-0041,91.18,36.02,78.51,69.31,111.64,91.88,2026-05-21 10:00:00+08:00
2443,DEV-0087,67.91,42.17,25.29,61.78,11.75,61.58,2026-06-01 17:00:00+08:00
2444,DEV-0030,66.32,18.9,82.74,35.4,69.06,79.19,2026-06-14 07:00:00+08:00
2445,DEV-0102,6.95,18.78,62.99,61.05,19.09,66.94,2026-05-31 10:00:00+08:00
2446,DEV-0009,24.22,76.75,33.45,30.67,54.31,98.19,2026-05-26 10:00:00+08:00
2447,DEV-0046,34.59,85.79,71.7,51.38,78.52,64.94,2026-06-02 22:00:00+08:00
2448,DEV-0109,12.05,10.12,49.45,36.5,40.68,74.27,2026-05-29 06:00:00+08:00
2449,DEV-0095,16.38,42.93,46.27,70.06,62.92,73.55,2026-06-05 13:00:00+08:00
2450,DEV-0062,38.83,50.49,66.25,60.14,99.61,70.46,2026-05-22 17:00:00+08:00
2451,DEV-0052,43.7,76.07,32.11,69.2,95.16,74.71,2026-06-14 02:00:00+08:00
2452,DEV-0067,23.49,69.09,73.22,34.16,118.65,83.83,2026-06-12 13:00:00+08:00
2453,DEV-0012,9.37,82.14,70.71,63.24,53.91,95.99,2026-06-01 00:00:00+08:00
2454,DEV-0094,80.88,71.94,93.63,15.95,54.11,99.95,2026-06-07 22:00:00+08:00
2455,DEV-0095,94.38,26.19,72.23,27.84,85.21,68.27,2026-06-10 11:00:00+08:00
2456,DEV-0068,21.74,70.27,47.67,22.0,34.15,68.77,2026-06-07 20:00:00+08:00
2457,DEV-0016,18.86,84.01,77.71,73.67,78.14,74.16,2026-06-06 08:00:00+08:00
2458,DEV-0096,15.34,47.76,65.74,33.26,21.15,93.68,2026-06-04 04:00:00+08:00
2459,DEV-0105,63.84,78.45,70.46,55.99,7.26,93.48,2026-06-05 08:00:00+08:00
2460,DEV-0003,84.08,20.88,84.08,70.24,70.55,80.34,2026-06-06 09:00:00+08:00
2461,DEV-0096,54.6,76.23,61.42,40.24,55.29,74.11,2026-05-30 17:00:00+08:00
2462,DEV-0026,30.74,78.16,36.03,77.61,13.01,90.86,2026-05-25 13:00:00+08:00
2463,DEV-0104,94.33,31.84,55.02,21.07,116.18,77.62,2026-06-11 07:00:00+08:00
2464,DEV-0033,39.83,83.92,32.29,74.58,81.22,88.87,2026-05-31 02:00:00+08:00
2465,DEV-0026,87.69,10.71,37.94,75.91,58.7,71.14,2026-05-29 09:00:00+08:00
2466,DEV-0005,46.21,86.76,82.99,18.6,25.1,63.53,2026-05-31 00:00:00+08:00
2467,DEV-0041,21.54,77.13,43.03,26.81,32.32,61.02,2026-05-30 14:00:00+08:00
2468,DEV-0082,71.23,18.25,94.84,40.51,53.82,73.81,2026-05-28 05:00:00+08:00
2469,DEV-0080,82.01,49.2,45.73,12.55,17.47,83.83,2026-06-07 08:00:00+08:00
2470,DEV-0048,34.06,21.71,58.76,48.18,80.56,69.98,2026-06-03 13:00:00+08:00
2471,DEV-0029,41.09,56.1,28.59,44.71,46.06,74.16,2026-05-26 06:00:00+08:00
2472,DEV-0085,82.04,47.47,42.31,56.15,10.1,91.32,2026-06-16 06:00:00+08:00
2473,DEV-0068,24.75,54.66,71.76,76.49,85.02,85.26,2026-06-13 22:00:00+08:00
2474,DEV-0023,38.4,68.22,53.17,59.66,12.05,87.67,2026-06-12 19:00:00+08:00
2475,DEV-0038,82.5,37.96,38.4,67.12,114.31,73.26,2026-06-06 20:00:00+08:00
2476,DEV-0047,42.85,46.02,66.24,76.6,43.49,83.78,2026-06-08 17:00:00+08:00
2477,DEV-0006,29.72,50.32,47.16,47.21,22.89,69.33,2026-05-23 18:00:00+08:00
2478,DEV-0110,91.76,36.03,31.77,20.23,77.42,79.19,2026-05-24 05:00:00+08:00
2479,DEV-0060,61.22,75.27,86.53,17.3,44.69,73.49,2026-05-30 10:00:00+08:00
2480,DEV-0050,12.98,88.99,78.72,17.26,60.69,90.08,2026-06-08 11:00:00+08:00
2481,DEV-0038,57.82,11.5,31.65,14.85,7.88,80.22,2026-06-02 13:00:00+08:00
2482,DEV-0084,70.99,57.52,33.3,16.04,11.39,87.14,2026-06-01 17:00:00+08:00
2483,DEV-0105,26.11,73.61,65.56,68.3,103.44,89.39,2026-05-23 08:00:00+08:00
2484,DEV-0084,19.88,81.12,70.25,38.94,106.34,86.31,2026-06-17 11:00:00+08:00
2485,DEV-0078,20.69,26.95,49.36,78.34,25.49,87.72,2026-06-10 04:00:00+08:00
2486,DEV-0024,14.93,24.5,87.11,79.06,3.29,72.77,2026-06-02 09:00:00+08:00
2487,DEV-0038,36.86,88.72,42.61,41.7,39.91,91.78,2026-05-27 02:00:00+08:00
2488,DEV-0004,86.36,38.44,40.37,73.72,28.15,71.47,2026-05-21 18:00:00+08:00
2489,DEV-0079,45.59,45.56,89.98,68.19,117.58,66.16,2026-06-03 10:00:00+08:00
2490,DEV-0017,83.35,66.75,35.8,73.4,111.32,91.42,2026-05-20 23:00:00+08:00
2491,DEV-0112,26.78,53.1,82.08,75.05,2.65,97.77,2026-06-10 17:00:00+08:00
2492,DEV-0081,74.28,22.19,53.12,51.62,48.31,69.13,2026-06-03 20:00:00+08:00
2493,DEV-0107,78.32,15.2,79.91,52.18,113.17,71.15,2026-05-21 16:00:00+08:00
2494,DEV-0116,53.73,50.67,91.51,24.75,110.98,82.5,2026-06-15 07:00:00+08:00
2495,DEV-0105,37.59,81.69,42.44,18.07,92.76,81.95,2026-06-08 06:00:00+08:00
2496,DEV-0089,21.23,63.92,66.35,79.69,106.79,79.76,2026-05-22 10:00:00+08:00
2497,DEV-0059,45.72,47.79,29.77,23.97,105.21,92.33,2026-05-27 14:00:00+08:00
2498,DEV-0020,69.76,80.56,45.84,17.03,89.48,65.93,2026-05-24 18:00:00+08:00
2499,DEV-0034,17.05,87.29,61.6,49.93,85.5,85.74,2026-05-23 21:00:00+08:00
2500,DEV-0045,70.8,10.82,35.19,76.88,113.15,73.85,2026-05-26 23:00:00+08:00
2501,DEV-0023,85.26,24.76,35.56,26.6,11.67,88.28,2026-05-24 22:00:00+08:00
2502,DEV-0037,32.78,20.29,77.75,53.2,60.67,80.18,2026-06-07 00:00:00+08:00
2503,DEV-0046,15.88,83.67,75.1,47.06,52.96,82.8,2026-06-14 13:00:00+08:00
2504,DEV-0052,82.51,82.6,80.51,58.83,75.23,94.5,2026-06-13 11:00:00+08:00
2505,DEV-0100,83.71,75.2,93.99,44.74,8.42,65.7,2026-06-14 00:00:00+08:00
2506,DEV-0010,93.71,33.29,46.42,33.24,34.24,94.26,2026-06-09 08:00:00+08:00
2507,DEV-0057,88.08,82.41,62.65,41.42,104.75,62.17,2026-06-17 01:00:00+08:00
2508,DEV-0051,50.91,15.27,50.28,60.18,41.04,65.49,2026-06-02 15:00:00+08:00
2509,DEV-0070,31.41,31.47,50.21,22.31,31.0,84.01,2026-05-20 07:00:00+08:00
2510,DEV-0043,62.76,24.29,55.53,64.99,79.27,62.91,2026-05-30 18:00:00+08:00
2511,DEV-0094,87.12,59.37,44.01,18.63,8.47,63.13,2026-05-22 02:00:00+08:00
2512,DEV-0007,78.38,22.65,92.22,52.19,45.5,76.12,2026-05-31 18:00:00+08:00
2513,DEV-0080,14.56,66.76,91.95,21.44,57.76,67.19,2026-05-25 16:00:00+08:00
2514,DEV-0024,24.13,81.93,34.92,36.27,50.35,82.44,2026-06-06 23:00:00+08:00
2515,DEV-0010,74.23,22.59,34.98,34.29,47.96,76.12,2026-05-24 10:00:00+08:00
2516,DEV-0005,79.69,48.5,43.8,62.38,43.52,63.83,2026-05-30 23:00:00+08:00
2517,DEV-0033,51.46,75.29,76.88,36.46,14.02,72.52,2026-05-21 09:00:00+08:00
2518,DEV-0098,7.97,82.94,73.7,54.59,83.16,72.91,2026-06-09 20:00:00+08:00
2519,DEV-0091,58.5,24.76,53.35,78.33,23.55,63.69,2026-06-17 07:00:00+08:00
2520,DEV-0075,28.25,70.3,88.06,63.6,37.09,96.44,2026-06-07 08:00:00+08:00
2521,DEV-0117,41.8,79.83,77.99,63.39,15.64,61.35,2026-06-04 22:00:00+08:00
2522,DEV-0039,36.94,61.97,59.06,30.69,28.02,64.46,2026-05-27 08:00:00+08:00
2523,DEV-0025,79.52,81.57,30.24,68.98,12.93,98.03,2026-06-08 15:00:00+08:00
2524,DEV-0037,77.6,77.68,51.32,72.24,87.97,80.47,2026-05-31 01:00:00+08:00
2525,DEV-0046,35.44,84.06,60.13,52.56,64.02,88.58,2026-06-05 10:00:00+08:00
2526,DEV-0086,58.38,41.82,64.68,10.48,71.31,82.45,2026-06-07 23:00:00+08:00
2527,DEV-0108,9.55,19.94,52.75,13.46,37.52,85.46,2026-05-31 02:00:00+08:00
2528,DEV-0063,75.28,42.97,49.59,56.15,102.83,97.39,2026-06-13 10:00:00+08:00
2529,DEV-0053,67.73,12.13,34.23,66.93,46.78,73.41,2026-06-14 19:00:00+08:00
2530,DEV-0086,37.66,70.34,76.75,20.22,48.53,62.39,2026-05-21 22:00:00+08:00
2531,DEV-0068,23.14,81.88,70.76,77.02,18.3,64.34,2026-06-03 12:00:00+08:00
2532,DEV-0106,83.85,22.4,55.44,53.46,35.72,62.29,2026-06-16 07:00:00+08:00
2533,DEV-0101,31.53,15.99,64.94,66.86,4.27,88.78,2026-06-07 12:00:00+08:00
2534,DEV-0005,79.91,30.82,37.76,35.35,115.24,88.62,2026-05-28 23:00:00+08:00
2535,DEV-0032,24.36,58.12,91.97,49.56,55.88,95.77,2026-05-21 19:00:00+08:00
2536,DEV-0031,59.11,65.55,73.86,15.79,47.19,72.54,2026-06-13 20:00:00+08:00
2537,DEV-0005,74.27,62.78,44.81,20.51,32.01,88.76,2026-05-23 09:00:00+08:00
2538,DEV-0067,93.92,10.1,39.81,79.2,93.33,63.7,2026-06-17 14:00:00+08:00
2539,DEV-0080,71.48,84.08,93.06,72.31,109.32,92.34,2026-05-23 13:00:00+08:00
2540,DEV-0014,59.8,61.83,63.2,63.61,83.12,60.32,2026-06-16 14:00:00+08:00
2541,DEV-0118,7.42,89.6,75.05,48.02,57.61,86.3,2026-06-02 13:00:00+08:00
2542,DEV-0030,17.33,44.24,76.34,14.27,110.58,82.62,2026-05-21 03:00:00+08:00
2543,DEV-0116,91.03,55.01,76.07,22.84,17.04,93.28,2026-06-10 20:00:00+08:00
2544,DEV-0003,48.06,54.3,40.78,28.43,12.18,61.16,2026-06-16 13:00:00+08:00
2545,DEV-0015,92.23,63.01,41.55,21.9,18.06,97.48,2026-06-09 05:00:00+08:00
2546,DEV-0079,53.0,13.3,86.24,67.04,60.5,67.11,2026-06-15 17:00:00+08:00
2547,DEV-0097,63.15,69.87,60.8,46.53,65.23,96.99,2026-06-11 20:00:00+08:00
2548,DEV-0110,26.15,16.61,56.72,71.7,39.92,92.63,2026-06-18 18:00:00+08:00
2549,DEV-0043,58.68,24.14,25.86,61.54,26.33,99.37,2026-06-06 00:00:00+08:00
2550,DEV-0108,47.61,21.02,45.18,70.23,44.98,74.81,2026-06-05 22:00:00+08:00
2551,DEV-0109,76.08,16.76,78.79,66.36,60.1,96.46,2026-05-23 20:00:00+08:00
2552,DEV-0026,54.46,75.58,65.41,21.18,26.91,99.95,2026-06-02 18:00:00+08:00
2553,DEV-0060,10.83,51.23,29.49,63.88,51.46,60.12,2026-06-09 04:00:00+08:00
2554,DEV-0002,45.22,59.65,70.08,59.96,57.6,95.46,2026-06-16 08:00:00+08:00
2555,DEV-0080,74.23,50.68,41.31,47.51,100.39,79.15,2026-05-28 07:00:00+08:00
2556,DEV-0080,78.19,55.18,90.23,40.15,95.3,99.92,2026-06-04 16:00:00+08:00
2557,DEV-0024,39.23,32.32,43.79,60.86,58.1,77.96,2026-06-15 10:00:00+08:00
2558,DEV-0006,65.67,10.14,70.91,13.35,85.79,97.18,2026-06-12 19:00:00+08:00
2559,DEV-0013,67.14,18.82,29.48,52.07,107.27,69.91,2026-06-17 15:00:00+08:00
2560,DEV-0114,43.77,11.37,82.79,28.29,48.21,99.46,2026-06-12 11:00:00+08:00
2561,DEV-0111,70.44,25.87,26.71,42.98,66.47,92.1,2026-06-16 05:00:00+08:00
2562,DEV-0085,86.39,86.26,52.88,45.47,42.72,69.39,2026-06-07 17:00:00+08:00
2563,DEV-0054,88.71,87.52,94.77,20.07,3.59,65.65,2026-06-05 13:00:00+08:00
2564,DEV-0060,79.26,24.99,38.16,27.98,44.42,68.81,2026-06-11 20:00:00+08:00
2565,DEV-0044,79.91,11.72,73.66,69.2,98.26,68.74,2026-05-30 19:00:00+08:00
2566,DEV-0021,90.92,43.84,56.5,27.29,16.92,71.68,2026-05-26 19:00:00+08:00
2567,DEV-0040,45.12,29.48,30.01,61.51,35.38,90.56,2026-05-24 06:00:00+08:00
2568,DEV-0111,8.14,29.55,66.0,78.39,105.43,79.34,2026-05-23 14:00:00+08:00
2569,DEV-0063,89.36,44.26,30.4,32.72,108.38,98.39,2026-06-04 14:00:00+08:00
2570,DEV-0090,81.43,10.99,40.8,21.73,38.98,65.33,2026-05-30 21:00:00+08:00
2571,DEV-0108,39.55,77.69,57.09,71.27,57.01,60.43,2026-05-20 05:00:00+08:00
2572,DEV-0116,42.04,24.1,68.64,60.99,7.42,72.8,2026-06-10 22:00:00+08:00
2573,DEV-0020,76.58,65.3,89.63,70.96,28.58,82.73,2026-06-12 16:00:00+08:00
2574,DEV-0114,20.37,48.17,49.16,59.51,2.4,81.06,2026-06-10 03:00:00+08:00
2575,DEV-0024,66.49,37.06,62.21,67.45,114.1,67.46,2026-06-07 09:00:00+08:00
2576,DEV-0054,44.67,30.61,64.88,52.14,114.19,84.69,2026-06-11 22:00:00+08:00
2577,DEV-0086,16.59,75.51,88.45,68.61,94.88,67.26,2026-05-27 21:00:00+08:00
2578,DEV-0009,49.07,55.7,60.88,20.94,22.75,99.74,2026-06-05 20:00:00+08:00
2579,DEV-0016,94.57,89.72,85.12,75.43,105.71,97.16,2026-05-31 06:00:00+08:00
2580,DEV-0096,71.14,44.5,69.39,59.66,69.67,87.02,2026-05-28 15:00:00+08:00
2581,DEV-0002,18.15,77.57,51.95,28.2,118.01,81.06,2026-05-21 01:00:00+08:00
2582,DEV-0067,50.34,46.27,54.72,16.36,114.69,86.78,2026-05-22 12:00:00+08:00
2583,DEV-0055,72.86,28.96,35.88,18.76,72.52,65.82,2026-05-24 07:00:00+08:00
2584,DEV-0037,62.05,11.85,61.42,28.42,106.83,64.91,2026-06-07 08:00:00+08:00
2585,DEV-0043,72.67,42.04,56.07,53.72,51.85,66.96,2026-06-05 19:00:00+08:00
2586,DEV-0059,86.58,49.82,55.34,65.78,105.57,68.87,2026-06-12 06:00:00+08:00
2587,DEV-0108,54.22,78.79,70.04,65.31,68.98,99.43,2026-06-15 13:00:00+08:00
2588,DEV-0101,38.28,63.44,28.0,52.39,115.42,60.34,2026-06-14 05:00:00+08:00
2589,DEV-0049,44.17,29.91,33.18,45.71,75.65,81.06,2026-06-01 13:00:00+08:00
2590,DEV-0029,47.09,51.96,87.45,14.18,98.95,68.92,2026-06-14 23:00:00+08:00
2591,DEV-0011,67.36,36.61,87.72,55.77,75.29,84.36,2026-06-13 03:00:00+08:00
2592,DEV-0101,50.8,49.54,45.46,45.19,7.4,80.81,2026-06-02 14:00:00+08:00
2593,DEV-0070,6.58,69.77,40.03,53.5,114.84,65.79,2026-05-21 08:00:00+08:00
2594,DEV-0119,84.7,83.75,27.32,78.82,48.53,94.1,2026-06-14 08:00:00+08:00
2595,DEV-0096,61.25,74.95,33.58,76.67,6.58,78.05,2026-06-10 08:00:00+08:00
2596,DEV-0014,45.61,54.32,50.23,40.58,40.33,69.57,2026-06-12 13:00:00+08:00
2597,DEV-0032,89.22,78.2,48.47,41.35,99.26,60.91,2026-05-27 12:00:00+08:00
2598,DEV-0020,70.57,56.69,27.47,30.11,82.83,61.19,2026-05-29 09:00:00+08:00
2599,DEV-0113,76.43,70.84,29.51,48.45,51.42,84.14,2026-06-11 08:00:00+08:00
2600,DEV-0014,7.57,40.21,65.31,49.8,42.1,78.22,2026-05-25 07:00:00+08:00
2601,DEV-0085,62.37,88.29,85.55,71.01,13.55,86.84,2026-06-07 12:00:00+08:00
2602,DEV-0025,42.4,61.36,38.51,50.75,53.42,92.88,2026-06-08 23:00:00+08:00
2603,DEV-0044,71.45,75.74,54.39,43.0,78.19,83.38,2026-06-06 06:00:00+08:00
2604,DEV-0110,19.4,24.55,73.99,31.77,33.25,76.87,2026-06-16 21:00:00+08:00
2605,DEV-0011,41.24,12.41,82.2,71.58,89.39,68.64,2026-05-22 04:00:00+08:00
2606,DEV-0076,65.52,40.92,93.25,61.83,84.29,60.35,2026-05-27 23:00:00+08:00
2607,DEV-0036,90.18,86.73,83.32,40.27,26.4,66.93,2026-05-27 14:00:00+08:00
2608,DEV-0056,32.15,52.86,36.99,70.33,115.58,92.1,2026-06-05 07:00:00+08:00
2609,DEV-0034,73.39,62.63,94.77,31.2,72.68,78.46,2026-05-29 13:00:00+08:00
2610,DEV-0080,51.27,23.44,44.35,57.66,112.69,88.34,2026-06-04 09:00:00+08:00
2611,DEV-0022,31.13,69.25,68.38,34.94,64.21,80.29,2026-06-14 12:00:00+08:00
2612,DEV-0040,19.14,35.45,43.96,34.69,21.74,91.77,2026-06-05 08:00:00+08:00
2613,DEV-0007,50.14,41.57,84.85,38.73,117.25,97.84,2026-06-06 22:00:00+08:00
2614,DEV-0009,62.88,19.35,82.22,74.11,40.72,76.22,2026-05-27 10:00:00+08:00
2615,DEV-0025,38.63,13.73,63.32,29.46,78.76,91.39,2026-05-31 08:00:00+08:00
2616,DEV-0036,65.68,88.22,52.31,51.09,38.61,69.15,2026-05-23 00:00:00+08:00
2617,DEV-0071,61.83,35.49,56.79,21.45,100.01,90.99,2026-06-18 15:00:00+08:00
2618,DEV-0007,9.0,46.9,74.83,69.39,2.13,73.4,2026-05-21 03:00:00+08:00
2619,DEV-0078,51.63,42.37,54.76,62.67,44.09,86.08,2026-05-25 09:00:00+08:00
2620,DEV-0105,61.79,47.86,29.73,34.77,2.66,60.17,2026-05-31 20:00:00+08:00
2621,DEV-0092,73.89,53.47,70.51,76.03,112.77,77.01,2026-05-22 15:00:00+08:00
2622,DEV-0120,14.91,51.38,87.31,76.72,35.12,81.55,2026-06-03 16:00:00+08:00
2623,DEV-0008,27.12,17.4,45.53,40.72,20.59,88.03,2026-06-04 13:00:00+08:00
2624,DEV-0101,30.5,50.25,92.7,10.23,81.43,66.28,2026-06-08 18:00:00+08:00
2625,DEV-0044,12.92,52.26,49.05,54.69,15.03,92.25,2026-05-28 04:00:00+08:00
2626,DEV-0012,76.39,73.62,68.71,48.93,54.88,80.12,2026-05-29 20:00:00+08:00
2627,DEV-0048,10.16,59.18,66.81,37.83,97.92,97.91,2026-05-28 08:00:00+08:00
2628,DEV-0020,34.31,86.44,73.96,50.5,8.03,75.0,2026-05-23 05:00:00+08:00
2629,DEV-0110,25.19,71.76,52.68,30.0,87.17,70.8,2026-06-02 18:00:00+08:00
2630,DEV-0047,17.58,87.76,36.82,43.59,32.91,60.97,2026-06-07 04:00:00+08:00
2631,DEV-0118,5.09,51.62,38.85,53.13,55.55,64.76,2026-05-29 12:00:00+08:00
2632,DEV-0047,5.45,73.28,86.74,13.45,39.81,67.53,2026-05-28 13:00:00+08:00
2633,DEV-0042,59.47,20.06,39.01,13.44,7.05,79.74,2026-06-07 03:00:00+08:00
2634,DEV-0084,28.97,89.52,55.44,69.33,22.4,64.81,2026-05-23 08:00:00+08:00
2635,DEV-0108,44.24,10.21,92.88,73.3,64.46,82.08,2026-06-05 21:00:00+08:00
2636,DEV-0035,14.78,30.35,27.77,18.06,71.62,72.23,2026-06-15 07:00:00+08:00
2637,DEV-0098,34.26,27.37,81.42,57.66,67.77,86.34,2026-06-06 03:00:00+08:00
2638,DEV-0092,72.35,32.09,83.45,51.24,42.24,73.26,2026-05-26 08:00:00+08:00
2639,DEV-0057,6.35,25.93,86.37,12.23,112.61,86.16,2026-05-24 04:00:00+08:00
2640,DEV-0002,8.14,19.38,91.49,57.25,92.22,65.19,2026-06-13 14:00:00+08:00
2641,DEV-0080,49.64,83.63,81.42,26.44,12.23,62.2,2026-05-30 22:00:00+08:00
2642,DEV-0095,13.43,70.95,47.42,30.71,118.72,65.41,2026-06-02 13:00:00+08:00
2643,DEV-0082,92.53,87.75,26.87,30.94,13.38,82.75,2026-05-22 05:00:00+08:00
2644,DEV-0048,80.8,80.61,62.98,43.24,66.18,63.6,2026-06-05 02:00:00+08:00
2645,DEV-0047,7.37,69.56,89.2,24.55,104.02,69.53,2026-06-09 11:00:00+08:00
2646,DEV-0030,38.05,80.06,62.02,35.43,112.02,66.83,2026-06-06 02:00:00+08:00
2647,DEV-0070,66.34,11.52,34.94,25.0,47.88,98.59,2026-06-15 07:00:00+08:00
2648,DEV-0013,17.32,36.26,55.16,64.43,110.32,95.96,2026-06-09 20:00:00+08:00
2649,DEV-0029,40.77,62.34,86.57,73.69,50.69,99.77,2026-06-13 20:00:00+08:00
2650,DEV-0074,81.26,85.4,82.63,21.37,94.55,91.58,2026-06-11 21:00:00+08:00
2651,DEV-0103,45.92,34.22,37.98,54.57,46.8,62.31,2026-05-26 03:00:00+08:00
2652,DEV-0105,82.17,32.5,30.0,29.76,81.02,61.51,2026-05-20 15:00:00+08:00
2653,DEV-0054,47.79,10.37,28.42,42.67,26.61,65.66,2026-06-16 13:00:00+08:00
2654,DEV-0095,17.36,15.19,40.69,10.18,111.25,90.83,2026-06-07 21:00:00+08:00
2655,DEV-0102,63.73,72.47,38.79,12.35,35.65,93.96,2026-05-27 18:00:00+08:00
2656,DEV-0057,84.32,71.92,39.6,14.51,86.5,98.43,2026-05-31 20:00:00+08:00
2657,DEV-0113,8.59,35.63,29.96,47.89,8.98,64.98,2026-05-27 21:00:00+08:00
2658,DEV-0100,30.92,57.91,84.98,35.7,30.34,62.23,2026-05-31 04:00:00+08:00
2659,DEV-0087,53.83,35.46,70.94,18.89,98.67,95.44,2026-06-04 09:00:00+08:00
2660,DEV-0044,48.28,59.18,85.88,72.26,65.62,93.88,2026-05-31 16:00:00+08:00
2661,DEV-0089,54.68,39.13,72.87,77.34,4.27,80.47,2026-06-04 14:00:00+08:00
2662,DEV-0003,71.63,69.31,85.77,62.65,43.4,79.44,2026-06-02 16:00:00+08:00
2663,DEV-0048,13.05,62.71,86.8,27.12,22.57,86.11,2026-06-01 07:00:00+08:00
2664,DEV-0034,72.43,10.7,60.27,71.54,14.68,67.6,2026-06-18 18:00:00+08:00
2665,DEV-0083,93.79,70.49,55.52,74.2,19.4,60.26,2026-05-28 16:00:00+08:00
2666,DEV-0102,24.31,30.05,69.35,28.01,109.85,85.64,2026-05-24 08:00:00+08:00
2667,DEV-0073,57.64,88.5,65.3,45.2,62.65,88.18,2026-06-02 00:00:00+08:00
2668,DEV-0070,90.7,70.63,50.59,14.15,94.92,91.86,2026-06-12 11:00:00+08:00
2669,DEV-0035,39.17,53.17,53.84,43.64,2.25,75.9,2026-06-03 19:00:00+08:00
2670,DEV-0065,53.14,48.74,90.42,16.27,73.9,94.9,2026-06-02 10:00:00+08:00
2671,DEV-0010,49.86,27.66,85.46,44.97,97.53,91.02,2026-05-27 19:00:00+08:00
2672,DEV-0015,30.55,74.63,57.27,43.42,77.58,71.89,2026-06-03 10:00:00+08:00
2673,DEV-0113,72.87,62.75,93.6,38.14,88.01,64.06,2026-06-18 10:00:00+08:00
2674,DEV-0037,27.51,48.37,61.81,64.73,68.74,88.7,2026-06-16 01:00:00+08:00
2675,DEV-0039,58.26,50.32,75.71,42.84,95.1,70.28,2026-06-02 16:00:00+08:00
2676,DEV-0089,61.79,19.29,77.26,71.3,5.18,85.92,2026-06-02 04:00:00+08:00
2677,DEV-0041,81.04,49.06,25.58,44.82,12.93,73.02,2026-06-18 09:00:00+08:00
2678,DEV-0044,26.8,35.61,64.36,59.33,80.79,89.83,2026-06-09 07:00:00+08:00
2679,DEV-0073,38.06,61.16,68.69,50.94,56.25,82.48,2026-06-05 05:00:00+08:00
2680,DEV-0057,63.27,86.73,35.02,63.16,24.55,97.54,2026-05-30 04:00:00+08:00
2681,DEV-0056,28.34,31.89,25.71,51.98,45.22,79.44,2026-06-03 21:00:00+08:00
2682,DEV-0116,55.38,19.6,29.7,69.04,37.68,60.65,2026-06-06 04:00:00+08:00
2683,DEV-0057,73.63,49.32,65.86,76.26,38.38,70.06,2026-05-20 11:00:00+08:00
2684,DEV-0064,69.26,27.17,59.27,11.85,15.99,65.8,2026-06-17 05:00:00+08:00
2685,DEV-0066,21.68,58.3,32.21,67.43,90.06,71.9,2026-06-09 12:00:00+08:00
2686,DEV-0079,89.7,31.68,49.97,55.84,11.57,77.18,2026-06-15 16:00:00+08:00
2687,DEV-0032,50.76,40.17,55.74,59.02,26.78,88.61,2026-05-20 19:00:00+08:00
2688,DEV-0110,59.76,18.11,89.88,64.32,98.11,67.17,2026-06-01 18:00:00+08:00
2689,DEV-0005,11.54,77.58,62.5,30.94,70.19,61.02,2026-05-21 09:00:00+08:00
2690,DEV-0008,7.13,64.58,62.57,73.25,23.48,93.45,2026-06-17 19:00:00+08:00
2691,DEV-0043,90.44,56.18,77.14,29.93,104.37,80.71,2026-05-23 06:00:00+08:00
2692,DEV-0051,43.93,14.87,79.34,74.2,79.66,66.61,2026-06-03 14:00:00+08:00
2693,DEV-0076,73.55,69.95,67.86,31.85,50.7,97.36,2026-06-09 01:00:00+08:00
2694,DEV-0070,49.98,61.77,29.42,40.51,23.09,71.15,2026-06-11 15:00:00+08:00
2695,DEV-0067,8.65,83.12,65.18,16.15,112.06,87.55,2026-06-10 08:00:00+08:00
2696,DEV-0042,16.02,35.28,61.76,63.22,1.92,72.38,2026-06-16 21:00:00+08:00
2697,DEV-0026,52.56,78.39,71.86,77.3,16.95,98.21,2026-06-15 23:00:00+08:00
