DEV-0091,55.5,46.6,26.2,37.39,80,16,2026-06-01 19:04:45
DEV-0012,23.3,32.7,65.9,38.75,144,73,2026-05-19 09:04:45
DEV-0075,24.1,89.8,20.2,39.51,97,54,2026-06-13 10:04:45
DEV-0032,74.1,64.2,68.8,6.17,67,51,2026-05-31 18:04:45
DEV-0076,88.6,18.5,37.8,6.3,240,91,2026-05-19 13:04:45
DEV-0062,45.9,86.4,52.7,5.26,27,84,2026-05-21 03:04:45
DEV-0058,34.2,68.5,60.4,48.08,296,17,2026-06-07 16:04:45
DEV-0111,9.4,61.5,37.8,7.5,41,71,2026-05-22 00:04:45
DEV-0049,13.3,30.4,33.2,39.69,209,12,2026-06-15 19:04:45
DEV-0110,23.7,41.1,42.1,34.12,83,16,2026-06-03 23:04:45
DEV-0063,77.1,68.9,70.7,45.67,72,46,2026-05-19 07:04:45
DEV-0013,79.9,51.0,46.9,44.84,248,35,2026-05-23 16:04:45
DEV-0077,43.1,70.5,64.6,32.62,227,81,2026-05-29 12:04:45
DEV-0012,8.6,37.3,45.5,15.09,84,64,2026-05-25 05:04:45
DEV-0081,63.3,16.7,45.8,8.56,249,39,2026-06-10 08:04:45
DEV-0017,66.6,34.0,33.7,24.25,296,7,2026-05-24 04:04:45
DEV-0010,87.6,51.1,48.1,23.59,242,85,2026-05-23 10:04:45
DEV-0105,27.8,30.4,24.5,27.66,63,95,2026-05-19 11:04:45
DEV-0060,21.2,24.6,41.6,8.75,157,41,2026-05-22 15:04:45
DEV-0093,45.9,63.6,54.3,16.93,100,28,2026-06-08 19:04:45
DEV-0011,72.2,58.3,67.9,9.78,278,3,2026-06-16 11:04:45
DEV-0051,15.5,23.7,46.2,36.13,254,39,2026-05-21 07:04:45
DEV-0105,92.7,38.9,57.1,36.06,207,39,2026-06-12 23:04:45
DEV-0017,17.2,25.3,64.9,36.32,101,4,2026-06-07 18:04:45
DEV-0062,63.4,62.0,44.0,33.17,280,25,2026-06-13 00:04:45
DEV-0039,74.3,21.9,43.2,10.24,83,95,2026-05-17 17:04:45
DEV-0057,91.7,47.7,67.3,31.34,108,38,2026-05-23 09:04:45
DEV-0107,80.0,14.1,20.4,33.37,226,54,2026-05-26 13:04:45
DEV-0095,57.1,68.5,74.9,6.67,209,63,2026-05-25 19:04:45
DEV-0076,70.2,84.8,69.8,44.04,123,92,2026-06-14 02:04:45
DEV-0068,6.7,56.1,50.4,17.05,218,61,2026-06-11 17:04:45
DEV-0064,61.0,61.7,44.7,24.63,87,37,2026-06-08 12:04:45
DEV-0061,35.9,28.6,32.1,45.91,178,78,2026-05-19 16:04:45
DEV-0060,16.8,33.5,59.1,48.19,189,61,2026-06-09 19:04:45
DEV-0080,23.6,65.3,24.7,26.73,93,26,2026-06-10 00:04:45
DEV-0078,49.3,73.5,71.9,27.22,125,27,2026-05-23 22:04:45
DEV-0007,94.9,38.7,34.3,35.46,94,65,2026-06-15 08:04:45
DEV-0104,10.7,44.4,54.0,10.43,119,63,2026-06-05 16:04:45
DEV-0044,75.6,71.5,62.4,30.07,82,89,2026-05-25 17:04:45
DEV-0078,65.3,66.5,71.0,24.7,239,97,2026-06-11 23:04:45
DEV-0014,75.3,58.8,67.2,9.58,292,6,2026-05-26 01:04:45
DEV-0014,20.0,19.4,31.3,21.27,154,91,2026-05-28 20:04:45
DEV-0098,50.5,68.6,25.5,34.12,176,18,2026-06-11 11:04:45
DEV-0109,23.2,87.6,62.3,5.3,247,44,2026-06-04 11:04:45
DEV-0065,20.4,31.3,59.3,23.68,130,20,2026-05-25 02:04:45
DEV-0054,75.8,21.0,43.6,46.31,239,67,2026-05-18 14:04:45
DEV-0047,89.9,45.4,62.4,37.29,269,9,2026-06-13 02:04:45
DEV-0044,33.3,88.6,29.0,7.77,23,85,2026-05-20 08:04:45
DEV-0020,86.2,14.6,54.7,37.1,271,38,2026-05-29 19:04:45
DEV-0052,84.7,66.1,68.0,37.47,165,45,2026-06-16 08:04:45
DEV-0106,30.2,52.2,70.6,36.51,233,83,2026-06-07 22:04:45
DEV-0114,54.0,73.1,55.9,36.39,212,100,2026-06-08 06:04:45
DEV-0113,32.1,13.0,38.4,37.63,69,67,2026-05-24 15:04:45
DEV-0037,24.2,50.9,37.2,20.33,86,3,2026-06-15 12:04:45
DEV-0114,76.7,57.4,33.3,39.84,221,65,2026-06-11 23:04:45
DEV-0094,10.4,39.8,54.5,20.95,29,97,2026-05-19 22:04:45
DEV-0016,45.4,55.8,20.3,20.25,125,96,2026-05-22 21:04:45
DEV-0073,69.3,85.0,56.6,43.0,124,45,2026-06-03 22:04:45
DEV-0037,65.0,75.2,51.5,11.3,198,67,2026-06-06 03:04:45
DEV-0014,34.5,56.6,65.3,21.26,55,19,2026-05-29 13:04:45
DEV-0107,42.1,17.4,43.4,10.85,114,58,2026-06-13 09:04:45
DEV-0048,65.9,42.2,50.7,40.05,140,75,2026-05-26 10:04:45
DEV-0082,43.1,45.2,71.2,27.03,218,21,2026-06-10 13:04:45
DEV-0065,16.4,66.9,27.1,36.7,275,16,2026-05-18 01:04:45
DEV-0028,46.0,12.6,28.6,30.16,65,78,2026-05-30 06:04:45
DEV-0015,15.9,55.7,22.2,11.9,195,40,2026-05-31 17:04:45
DEV-0039,31.5,12.2,27.9,40.27,220,7,2026-06-03 16:04:45
DEV-0114,30.5,24.6,60.7,5.09,285,45,2026-06-13 19:04:45
DEV-0112,9.0,48.5,37.0,25.36,177,49,2026-05-27 10:04:45
DEV-0107,69.8,58.5,61.9,27.71,240,98,2026-05-28 12:04:45
DEV-0086,45.4,79.3,37.9,40.99,214,50,2026-06-06 18:04:45
DEV-0116,40.6,53.3,72.7,45.05,147,83,2026-06-12 22:04:45
DEV-0111,19.9,12.0,54.7,39.72,163,72,2026-05-20 04:04:45
DEV-0016,63.0,16.8,72.5,29.38,32,73,2026-05-25 10:04:45
DEV-0025,72.6,50.2,21.0,34.62,277,24,2026-06-15 21:04:45
DEV-0036,75.8,29.6,58.8,44.94,232,11,2026-05-24 22:04:45
DEV-0078,33.8,57.1,47.0,47.02,179,56,2026-06-09 00:04:45
DEV-0054,7.2,52.2,41.0,9.1,55,70,2026-06-09 12:04:45
DEV-0037,18.0,30.4,24.9,18.81,213,87,2026-06-09 11:04:45
DEV-0008,60.3,36.0,21.5,7.63,204,13,2026-06-03 01:04:45
DEV-0019,42.2,35.9,40.7,42.25,66,7,2026-06-08 01:04:45
DEV-0031,72.7,56.9,47.1,38.86,202,15,2026-06-05 05:04:45
DEV-0008,33.7,54.2,23.6,6.3,124,3,2026-06-05 05:04:45
DEV-0071,91.7,64.0,33.5,29.96,69,39,2026-05-23 11:04:45
DEV-0053,45.1,77.7,47.5,40.23,77,48,2026-05-24 15:04:45
DEV-0022,75.4,53.0,43.3,46.02,236,6,2026-06-16 15:04:45
DEV-0105,46.8,76.3,35.9,48.74,5,8,2026-05-27 03:04:45
DEV-0035,58.8,77.2,40.9,20.81,113,75,2026-05-25 22:04:45
DEV-0037,9.1,69.1,51.0,18.53,207,90,2026-06-11 11:04:45
DEV-0107,17.6,54.5,35.4,24.44,263,41,2026-05-18 14:04:45
DEV-0044,62.2,88.4,58.9,17.29,169,44,2026-06-07 17:04:45
DEV-0059,91.3,36.3,70.3,11.02,6,78,2026-05-27 09:04:45
DEV-0001,86.1,63.8,42.7,45.29,255,98,2026-05-30 22:04:45
DEV-0069,12.3,80.1,55.8,29.24,232,87,2026-06-11 10:04:45
DEV-0046,92.5,40.1,53.1,22.4,9,16,2026-05-27 23:04:45
DEV-0048,89.3,45.6,32.2,5.89,148,88,2026-06-01 10:04:45
DEV-0025,13.1,59.1,36.7,37.3,124,64,2026-06-01 05:04:45
DEV-0005,30.3,82.4,58.9,14.41,105,82,2026-05-30 19:04:45
DEV-0015,83.3,55.5,47.2,29.83,294,87,2026-05-18 14:04:45
DEV-0078,55.9,15.2,27.1,7.93,137,73,2026-06-06 23:04:45
DEV-0113,52.1,72.6,30.6,35.51,277,79,2026-06-05 22:04:45
DEV-0088,55.4,46.3,71.6,33.84,31,42,2026-05-29 06:04:45
DEV-0109,94.6,31.9,57.4,26.0,190,67,2026-06-14 20:04:45
DEV-0114,69.9,13.8,70.5,28.96,166,1,2026-05-30 23:04:45
DEV-0025,35.1,80.4,64.4,49.56,120,89,2026-05-29 15:04:45
DEV-0010,87.5,25.8,38.1,7.83,54,4,2026-05-27 05:04:45
DEV-0056,77.7,57.4,54.4,20.04,133,32,2026-06-12 02:04:45
DEV-0061,26.5,37.3,23.0,20.01,126,10,2026-05-22 02:04:45
DEV-0080,44.5,17.7,44.6,10.62,36,5,2026-05-31 14:04:45
DEV-0041,85.1,65.5,63.0,7.79,231,8,2026-06-03 20:04:45
DEV-0079,61.4,15.3,57.3,30.17,155,49,2026-05-30 13:04:45
DEV-0013,60.6,42.9,67.6,40.44,10,59,2026-05-31 07:04:45
DEV-0060,76.6,80.4,54.1,20.28,18,59,2026-05-25 15:04:45
DEV-0043,57.9,18.6,20.7,37.1,104,74,2026-06-11 07:04:45
DEV-0082,50.8,38.4,46.5,32.94,100,32,2026-06-10 20:04:45
DEV-0103,9.0,20.2,52.1,28.09,188,40,2026-05-22 19:04:45
DEV-0114,53.7,21.6,45.8,32.15,154,48,2026-06-16 08:04:45
DEV-0067,57.8,64.3,23.2,27.82,291,7,2026-05-29 16:04:45
DEV-0045,22.6,26.0,70.0,40.34,179,25,2026-05-19 05:04:45
DEV-0061,67.5,88.6,53.0,19.9,294,43,2026-05-21 10:04:45
DEV-0039,42.7,23.0,45.0,40.51,26,64,2026-06-07 08:04:45
DEV-0118,5.3,27.8,32.7,33.08,127,62,2026-06-02 13:04:45
DEV-0104,71.6,26.4,30.1,49.54,190,2,2026-06-13 13:04:45
DEV-0046,7.7,19.2,36.0,13.75,189,6,2026-06-15 10:04:45
DEV-0026,22.8,23.9,68.7,37.35,178,71,2026-06-06 05:04:45
DEV-0023,22.6,24.1,34.4,9.55,75,49,2026-05-19 18:04:45
DEV-0101,84.7,37.1,31.6,25.53,194,48,2026-05-19 12:04:45
DEV-0022,89.7,88.2,74.9,44.67,38,16,2026-06-10 13:04:45
DEV-0113,88.2,73.6,30.5,22.02,196,41,2026-05-22 03:04:45
DEV-0055,92.9,29.6,22.5,32.72,101,69,2026-06-04 03:04:45
DEV-0102,18.4,29.8,54.6,17.6,69,66,2026-05-22 18:04:45
DEV-0114,49.0,68.2,63.2,40.59,38,22,2026-05-26 00:04:45
DEV-0050,72.6,61.6,48.0,27.44,242,23,2026-06-02 23:04:45
DEV-0092,38.6,65.6,59.4,27.27,142,75,2026-05-30 14:04:45
DEV-0082,87.9,56.7,22.0,14.88,108,58,2026-06-06 16:04:45
DEV-0051,24.7,44.0,40.7,12.07,196,33,2026-05-24 05:04:45
DEV-0011,17.1,16.7,44.4,20.82,26,60,2026-05-25 20:04:45
DEV-0080,35.3,46.1,43.8,21.54,259,41,2026-06-05 01:04:45
DEV-0049,7.2,45.3,34.6,8.41,47,38,2026-05-26 07:04:45
DEV-0066,54.2,16.3,35.2,15.25,65,10,2026-06-01 08:04:45
DEV-0005,54.1,36.7,57.1,16.25,145,25,2026-05-21 22:04:45
DEV-0018,94.9,70.2,60.7,46.06,9,99,2026-06-03 22:04:45
DEV-0037,79.0,72.7,42.2,23.26,11,61,2026-05-19 19:04:45
DEV-0066,94.0,86.1,67.6,15.24,112,61,2026-06-06 17:04:45
DEV-0067,57.8,54.2,45.8,41.65,179,11,2026-06-03 08:04:45
DEV-0109,21.9,71.6,58.4,14.43,235,72,2026-06-15 10:04:45
DEV-0048,17.5,79.9,36.8,38.2,260,85,2026-06-01 13:04:45
DEV-0044,25.3,44.1,61.4,39.33,280,39,2026-06-02 19:04:45
DEV-0076,7.1,72.8,70.7,11.92,174,73,2026-05-20 20:04:45
DEV-0103,59.3,58.6,67.7,49.11,109,51,2026-06-13 23:04:45
DEV-0069,39.8,48.0,38.1,48.29,160,12,2026-06-09 09:04:45
DEV-0014,65.7,24.2,65.5,32.15,18,24,2026-06-08 05:04:45
DEV-0009,87.0,40.9,31.3,18.1,273,9,2026-05-28 07:04:45
DEV-0008,38.2,10.9,38.0,45.94,205,21,2026-06-11 23:04:45
DEV-0017,53.3,48.3,23.8,47.98,110,17,2026-06-07 22:04:45
DEV-0040,43.9,66.8,46.1,32.17,163,76,2026-06-08 01:04:45
DEV-0065,69.5,46.7,31.1,49.6,233,9,2026-05-30 16:04:45
DEV-0078,77.7,52.1,70.1,44.57,240,60,2026-05-23 03:04:45
DEV-0006,71.4,33.0,68.5,25.53,157,51,2026-05-21 13:04:45
DEV-0106,77.9,24.0,33.7,45.5,226,59,2026-05-31 07:04:45
DEV-0117,64.3,65.9,25.3,36.44,27,31,2026-06-09 23:04:45
DEV-0036,84.4,53.0,56.7,8.0,116,64,2026-05-30 03:04:45
DEV-0098,54.8,89.6,24.2,9.74,171,53,2026-05-28 11:04:45
DEV-0022,27.7,50.5,45.4,8.29,241,49,2026-06-02 01:04:45
DEV-0096,40.9,25.6,22.1,16.28,74,42,2026-05-19 02:04:45
DEV-0096,46.8,46.9,24.5,34.57,229,18,2026-05-27 14:04:45
DEV-0106,30.1,22.9,66.1,32.31,95,38,2026-06-11 09:04:45
DEV-0069,71.7,23.5,56.9,5.5,144,20,2026-05-28 21:04:45
DEV-0046,21.0,67.2,69.1,28.95,231,90,2026-06-14 16:04:45
DEV-0108,62.1,51.8,56.4,34.7,57,50,2026-05-18 06:04:45
DEV-0040,45.0,57.9,22.7,21.98,108,32,2026-05-31 17:04:45
DEV-0117,26.5,17.3,43.2,49.52,177,25,2026-05-18 16:04:45
DEV-0086,10.7,86.7,25.3,42.59,90,93,2026-06-09 13:04:45
DEV-0006,42.4,18.6,38.0,30.29,102,80,2026-06-07 20:04:45
DEV-0120,53.8,85.1,26.6,14.62,187,42,2026-06-09 07:04:45
DEV-0002,41.2,35.3,41.4,25.64,38,85,2026-06-04 19:04:45
DEV-0084,61.2,13.5,68.7,23.5,260,14,2026-05-24 19:04:45
DEV-0102,94.1,78.0,29.4,48.16,171,81,2026-05-17 23:04:45
DEV-0050,66.0,87.8,58.2,19.94,167,86,2026-05-27 03:04:45
DEV-0009,35.2,58.7,52.2,22.21,124,65,2026-05-22 15:04:45
DEV-0091,94.0,28.6,53.9,45.36,163,31,2026-05-29 10:04:45
DEV-0097,26.9,16.4,27.6,27.44,108,20,2026-05-31 16:04:45
DEV-0027,62.8,29.0,59.9,49.48,232,95,2026-06-02 16:04:45
DEV-0018,30.0,61.5,61.8,28.44,217,83,2026-06-04 09:04:45
DEV-0097,7.1,77.8,38.2,15.9,281,7,2026-05-19 08:04:45
DEV-0032,77.1,65.7,32.2,44.27,271,42,2026-06-08 21:04:45
DEV-0057,61.7,15.2,47.0,47.91,31,82,2026-06-10 16:04:45
DEV-0027,16.3,23.9,50.2,40.79,109,31,2026-05-26 01:04:45
DEV-0011,43.4,47.4,29.0,13.89,222,23,2026-05-21 20:04:45
DEV-0032,32.3,56.1,73.2,14.06,251,11,2026-06-01 08:04:45
DEV-0051,39.0,47.7,43.2,32.42,226,98,2026-06-10 01:04:45
DEV-0105,90.8,48.6,61.9,24.23,47,98,2026-06-03 21:04:45
DEV-0077,53.3,54.2,29.7,22.12,161,59,2026-06-04 14:04:45
DEV-0049,55.6,48.5,38.3,37.17,105,20,2026-06-08 14:04:45
DEV-0001,6.2,50.1,59.9,27.12,217,51,2026-05-31 18:04:45
DEV-0050,49.1,61.3,52.4,23.4,24,16,2026-05-31 06:04:45
DEV-0120,55.9,25.5,44.0,16.49,183,66,2026-05-26 20:04:45
DEV-0082,67.0,65.7,55.8,46.69,131,32,2026-05-27 07:04:45
DEV-0005,87.9,38.9,58.9,6.27,80,34,2026-05-21 21:04:45
DEV-0059,90.0,21.8,33.6,31.03,87,2,2026-06-11 17:04:45
DEV-0099,13.3,66.9,41.1,36.77,46,67,2026-06-08 15:04:45
DEV-0113,43.1,76.4,33.9,18.6,277,85,2026-05-31 09:04:45
DEV-0076,32.7,42.9,68.2,37.74,50,14,2026-05-20 13:04:45
DEV-0074,74.9,37.6,27.8,38.69,208,90,2026-06-03 13:04:45
DEV-0001,93.8,75.3,20.1,8.14,218,68,2026-05-29 22:04:45
DEV-0084,31.0,44.5,29.7,13.39,73,26,2026-05-26 22:04:45
DEV-0024,50.2,18.8,51.2,14.57,107,8,2026-06-08 21:04:45
DEV-0104,73.3,30.7,69.6,23.4,60,82,2026-06-09 14:04:45
DEV-0011,31.4,40.2,35.2,20.4,125,62,2026-05-27 00:04:45
DEV-0087,73.4,10.8,34.6,47.98,26,13,2026-06-07 16:04:45
DEV-0067,76.3,40.1,48.6,48.29,141,63,2026-05-27 12:04:45
DEV-0097,35.3,44.4,40.4,45.06,166,31,2026-06-01 07:04:45
DEV-0086,40.9,58.9,73.6,44.29,56,1,2026-05-28 05:04:45
DEV-0112,67.8,68.0,68.8,11.25,67,68,2026-06-04 18:04:45
DEV-0090,72.6,29.9,44.9,35.88,248,66,2026-05-30 01:04:45
DEV-0085,21.9,88.9,72.7,41.57,13,82,2026-06-01 08:04:45
DEV-0112,9.1,74.6,37.9,24.99,253,52,2026-05-21 13:04:45
DEV-0102,12.3,44.2,71.2,46.89,56,94,2026-05-31 06:04:45
DEV-0038,59.6,67.0,67.8,44.43,263,5,2026-06-11 06:04:45
DEV-0064,76.7,34.1,57.0,29.69,244,22,2026-05-28 16:04:45
DEV-0015,48.4,53.3,33.4,12.67,50,14,2026-05-29 03:04:45
DEV-0092,7.6,84.3,38.0,22.26,148,29,2026-06-05 17:04:45
DEV-0086,47.9,81.8,26.8,11.11,278,82,2026-05-26 17:04:45
DEV-0012,76.6,36.6,32.3,30.92,38,83,2026-06-02 01:04:45
DEV-0049,86.9,69.4,59.9,34.43,292,56,2026-06-06 18:04:45
DEV-0029,28.3,33.3,26.1,20.31,101,96,2026-06-11 18:04:45
DEV-0074,38.1,78.3,72.5,30.96,5,40,2026-06-14 01:04:45
DEV-0076,53.2,77.8,73.9,19.38,191,87,2026-06-11 07:04:45
DEV-0067,64.7,57.3,25.9,5.41,240,41,2026-06-10 12:04:45
DEV-0105,89.9,77.0,47.5,25.51,150,19,2026-05-19 07:04:45
DEV-0109,77.1,66.2,52.9,18.9,68,36,2026-05-23 05:04:45
DEV-0062,61.8,27.3,36.0,48.49,35,43,2026-06-10 04:04:45
DEV-0106,69.5,77.8,71.4,15.13,31,100,2026-06-09 01:04:45
DEV-0110,48.9,41.3,74.1,34.67,86,3,2026-05-24 07:04:45
DEV-0051,35.4,64.2,74.5,39.1,205,10,2026-05-25 04:04:45
DEV-0094,30.5,65.7,30.7,43.53,206,13,2026-06-11 02:04:45
DEV-0042,72.7,56.4,64.3,43.24,160,59,2026-05-19 18:04:45
DEV-0021,56.9,45.4,46.5,45.37,112,28,2026-06-08 08:04:45
DEV-0095,63.6,39.0,67.1,9.59,80,49,2026-05-29 11:04:45
DEV-0087,80.7,84.1,25.3,48.84,96,7,2026-06-11 16:04:45
DEV-0066,63.5,57.5,73.3,33.21,211,32,2026-06-15 06:04:45
DEV-0016,26.7,49.1,57.8,47.95,197,100,2026-05-18 04:04:45
DEV-0102,65.4,17.2,45.5,41.82,200,36,2026-05-20 17:04:45
DEV-0084,45.1,10.9,26.4,10.49,265,29,2026-06-15 17:04:45
DEV-0076,56.6,55.8,35.1,38.54,97,50,2026-05-27 01:04:45
DEV-0083,68.2,33.9,26.9,19.64,280,24,2026-05-30 09:04:45
DEV-0105,68.1,41.5,65.0,40.26,276,63,2026-06-13 23:04:45
DEV-0067,80.3,53.1,65.0,34.33,111,85,2026-06-11 16:04:45
DEV-0024,82.6,65.6,20.3,25.13,165,16,2026-06-15 00:04:45
DEV-0017,56.8,62.2,24.8,16.55,22,11,2026-06-11 09:04:45
DEV-0065,31.9,87.3,29.4,48.97,5,32,2026-06-03 21:04:45
DEV-0006,90.2,51.6,63.1,34.66,232,18,2026-05-23 02:04:45
DEV-0063,67.6,51.8,74.2,20.85,280,66,2026-06-07 18:04:45
DEV-0089,13.9,75.6,33.0,13.46,158,28,2026-06-10 23:04:45
DEV-0078,54.7,57.3,35.3,37.81,221,10,2026-05-24 05:04:45
DEV-0033,28.5,62.0,29.0,25.52,135,87,2026-05-29 13:04:45
DEV-0089,17.9,26.3,54.6,17.12,103,92,2026-05-31 19:04:45
DEV-0073,64.2,75.6,53.3,23.89,83,41,2026-05-29 04:04:45
DEV-0049,7.3,58.3,24.3,10.61,61,88,2026-05-24 07:04:45
DEV-0053,10.9,61.2,40.0,20.01,144,19,2026-06-07 01:04:45
DEV-0036,5.9,40.2,73.3,22.04,58,16,2026-06-09 05:04:45
DEV-0068,70.5,34.5,65.2,27.03,275,45,2026-05-17 19:04:45
DEV-0074,82.9,54.1,53.4,45.35,92,41,2026-05-31 02:04:45
DEV-0024,36.1,69.3,73.2,28.93,211,62,2026-05-22 10:04:45
DEV-0017,28.3,64.9,59.2,34.59,78,49,2026-05-23 11:04:45
DEV-0095,29.1,83.5,55.2,21.66,132,87,2026-05-21 17:04:45
DEV-0054,68.6,24.6,74.2,40.93,262,37,2026-06-04 22:04:45
DEV-0055,51.9,67.5,70.8,15.29,49,40,2026-05-30 08:04:45
DEV-0099,33.1,17.2,24.4,37.85,52,22,2026-05-23 03:04:45
DEV-0008,12.6,32.9,71.1,41.38,10,55,2026-05-18 19:04:45
DEV-0066,88.9,20.9,47.4,35.83,277,90,2026-06-11 09:04:45
DEV-0052,6.3,25.2,65.7,5.33,222,90,2026-05-24 21:04:45
DEV-0096,36.1,89.5,56.4,46.42,275,88,2026-05-21 17:04:45
DEV-0006,59.7,87.2,57.1,44.69,273,29,2026-06-09 05:04:45
DEV-0010,38.0,20.7,39.4,7.29,258,49,2026-06-09 10:04:45
DEV-0048,92.3,37.0,57.3,42.43,65,38,2026-06-03 22:04:45
DEV-0062,31.4,27.0,60.6,30.6,116,40,2026-05-20 06:04:45
DEV-0066,79.3,12.8,45.5,32.8,254,8,2026-06-01 12:04:45
DEV-0001,60.4,36.3,39.5,5.23,100,52,2026-06-01 13:04:45
DEV-0002,14.1,49.4,24.7,28.14,83,53,2026-06-11 10:04:45
DEV-0117,48.9,22.5,56.1,15.17,207,48,2026-06-03 22:04:45
DEV-0047,43.6,24.6,64.6,9.89,229,85,2026-05-28 23:04:45
DEV-0021,17.6,69.8,20.3,44.76,106,15,2026-06-08 14:04:45
DEV-0037,8.6,41.6,60.9,45.54,87,86,2026-06-08 05:04:45
DEV-0062,91.4,88.6,26.5,27.01,258,88,2026-06-11 06:04:45
DEV-0042,72.6,72.4,42.0,37.67,204,17,2026-06-12 00:04:45
DEV-0014,76.3,20.1,38.9,5.61,126,7,2026-05-18 18:04:45
DEV-0107,35.8,88.1,60.6,24.54,153,37,2026-05-26 23:04:45
DEV-0011,73.5,29.8,28.4,28.01,132,36,2026-06-11 19:04:45
DEV-0111,28.7,66.1,56.6,24.31,247,91,2026-06-12 07:04:45
DEV-0090,70.7,58.9,30.4,43.47,81,30,2026-06-11 13:04:45
DEV-0017,41.1,31.9,30.6,11.58,14,79,2026-06-08 04:04:45
DEV-0012,82.8,40.4,48.9,36.51,123,29,2026-06-02 08:04:45
DEV-0055,48.1,50.8,55.4,18.69,142,47,2026-06-04 17:04:45
DEV-0045,69.0,29.8,69.2,13.18,5,7,2026-05-19 12:04:45
DEV-0096,33.9,32.8,35.4,32.29,225,24,2026-06-05 22:04:45
DEV-0063,37.7,34.3,25.3,5.61,287,99,2026-06-11 03:04:45
DEV-0043,37.5,74.8,60.9,31.5,195,31,2026-05-19 23:04:45
DEV-0036,23.9,40.7,68.8,10.87,66,6,2026-05-22 16:04:45
DEV-0117,84.6,75.4,30.6,25.06,55,10,2026-05-24 09:04:45
DEV-0080,35.9,68.0,74.4,14.09,83,6,2026-06-11 06:04:45
DEV-0025,42.6,66.9,69.0,39.17,291,45,2026-06-01 02:04:45
DEV-0058,61.7,19.4,44.0,26.73,273,65,2026-06-15 18:04:45
DEV-0022,58.9,65.7,27.1,7.05,294,8,2026-05-18 02:04:45
DEV-0025,71.7,41.8,57.7,44.16,43,22,2026-05-29 00:04:45
DEV-0097,50.8,55.0,41.5,32.32,110,24,2026-06-16 13:04:45
DEV-0021,56.5,57.4,20.5,46.79,267,59,2026-05-26 05:04:45
DEV-0091,69.9,30.7,66.9,18.34,142,71,2026-06-11 15:04:45
DEV-0022,25.2,52.7,36.1,33.78,147,18,2026-06-05 04:04:45
DEV-0112,76.2,61.4,33.7,42.05,278,15,2026-06-16 15:04:45
DEV-0084,36.3,58.4,40.3,8.75,286,34,2026-06-11 00:04:45
DEV-0053,85.9,33.6,74.2,33.17,10,46,2026-06-07 08:04:45
DEV-0094,91.9,24.1,73.4,29.18,59,93,2026-05-18 08:04:45
DEV-0049,90.1,30.6,54.4,32.2,110,57,2026-06-07 07:04:45
DEV-0042,29.2,56.5,64.4,38.88,84,58,2026-06-06 19:04:45
DEV-0094,70.4,39.5,69.6,9.22,97,59,2026-06-08 19:04:45
DEV-0105,82.6,25.1,47.0,37.83,149,3,2026-06-03 11:04:45
DEV-0021,84.7,75.4,57.8,13.45,78,10,2026-05-29 12:04:45
DEV-0032,46.0,61.6,42.1,37.59,75,94,2026-06-16 04:04:45
DEV-0078,14.0,40.7,26.1,5.61,27,17,2026-06-06 02:04:45
DEV-0099,12.5,21.4,54.5,5.61,9,14,2026-05-24 13:04:45
DEV-0095,78.6,78.2,24.7,11.27,293,57,2026-06-09 17:04:45
DEV-0040,34.9,22.4,23.1,36.14,283,16,2026-06-15 19:04:45
DEV-0106,9.0,53.6,25.6,44.89,217,19,2026-06-16 15:04:45
DEV-0117,25.2,28.1,41.2,20.9,151,29,2026-05-18 12:04:45
DEV-0050,66.8,67.2,69.6,27.13,61,29,2026-06-12 08:04:45
DEV-0037,37.2,59.3,26.5,46.55,48,6,2026-05-21 21:04:45
DEV-0020,21.0,52.4,53.0,35.57,81,86,2026-05-18 09:04:45
DEV-0039,61.2,33.0,68.1,17.2,260,85,2026-05-31 23:04:45
DEV-0120,28.9,82.6,63.9,40.5,81,100,2026-05-19 17:04:45
DEV-0019,33.8,41.2,59.7,40.35,249,9,2026-06-11 21:04:45
DEV-0074,43.5,68.1,28.0,19.54,70,24,2026-05-31 06:04:45
DEV-0046,33.7,43.9,58.1,23.63,175,18,2026-05-19 19:04:45
DEV-0118,27.1,43.5,47.3,29.02,277,69,2026-06-06 21:04:45
DEV-0050,12.5,67.2,49.0,39.95,117,90,2026-06-12 23:04:45
DEV-0031,37.6,26.3,66.8,21.31,247,18,2026-06-12 00:04:45
DEV-0008,87.0,38.9,66.7,40.04,76,38,2026-05-28 01:04:45
DEV-0019,80.2,54.1,71.2,23.95,112,29,2026-06-14 07:04:45
DEV-0096,17.4,87.0,58.7,21.99,18,90,2026-05-29 14:04:45
DEV-0048,9.9,18.5,52.0,26.46,85,4,2026-06-10 10:04:45
DEV-0047,17.7,29.6,20.7,42.4,218,20,2026-06-08 22:04:45
DEV-0061,71.9,69.8,58.4,18.48,215,93,2026-06-02 07:04:45
DEV-0057,75.3,65.6,35.8,12.01,21,78,2026-06-09 07:04:45
DEV-0065,19.4,41.7,43.3,47.67,237,71,2026-06-05 16:04:45
DEV-0118,56.5,34.5,32.5,46.92,144,12,2026-05-25 10:04:45
DEV-0049,93.0,20.0,31.7,32.86,117,51,2026-06-08 20:04:45
DEV-0106,72.1,54.7,66.3,41.75,244,62,2026-06-03 08:04:45
DEV-0084,62.8,76.2,29.1,41.15,222,25,2026-06-05 04:04:45
DEV-0014,14.4,39.0,62.8,20.1,127,37,2026-06-09 18:04:45
DEV-0070,14.6,27.0,20.6,45.94,101,71,2026-06-08 02:04:45
