record_id,visit_time,gate,visitor_count,weather,ticket_type
60781,2024-06-02 13:20:00,东门,14,多云,团体票
60816,2024-06-02 14:15:00,西门,26,多云,成人票
60852,2024-06-02 15:15:00,西门,41,多云,成人票
60887,2024-06-02 16:15:00,南门,28,多云,成人票
60923,2024-06-02 17:15:00,南门,3,多云,学生票
60958,2024-06-02 18:15:00,东门,6,多云,成人票
60994,2024-06-03 08:15:00,东门,3,小雨,成人票
61029,2024-06-03 09:10:00,西门,3,小雨,成人票
61065,2024-06-03 10:10:00,西门,17,小雨,团体票
61100,2024-06-03 11:10:00,南门,28,小雨,学生票
61136,2024-06-03 12:10:00,南门,23,小雨,学生票
61171,2024-06-03 13:10:00,东门,4,小雨,成人票
61207,2024-06-03 14:10:00,东门,27,小雨,成人票
61242,2024-06-03 15:05:00,西门,11,小雨,学生票
61278,2024-06-03 16:05:00,西门,11,小雨,学生票
61313,2024-06-03 17:05:00,南门,2,小雨,学生票
61349,2024-06-03 18:05:00,南门,2,小雨,成人票
61384,2024-06-04 08:05:00,东门,2,多云,成人票
61420,2024-06-04 09:05:00,东门,6,多云,成人票
61455,2024-06-04 10:00:00,西门,35,多云,成人票
61491,2024-06-04 11:00:00,西门,31,多云,成人票
61526,2024-06-04 12:00:00,南门,12,多云,成人票
61562,2024-06-04 13:00:00,南门,3,多云,成人票
61597,2024-06-04 14:00:00,东门,47,多云,学生票
61633,2024-06-04 15:00:00,东门,80,多云,团体票
61668,2024-06-04 15:55:00,西门,24,多云,学生票
61704,2024-06-04 16:55:00,西门,19,多云,学生票
61739,2024-06-04 17:55:00,南门,6,多云,成人票
61774,2024-06-04 18:55:00,东门,1,多云,团体票
61810,2024-06-05 08:55:00,东门,2,晴,成人票
61845,2024-06-05 09:50:00,西门,2,晴,成人票
61881,2024-06-05 10:50:00,西门,16,晴,学生票
61916,2024-06-05 11:50:00,南门,46,晴,成人票
61952,2024-06-05 12:50:00,南门,22,晴,成人票
61987,2024-06-05 13:50:00,东门,6,晴,团体票
62023,2024-06-05 14:50:00,东门,45,晴,成人票
62058,2024-06-05 15:45:00,西门,17,晴,学生票
62094,2024-06-05 16:45:00,西门,38,晴,成人票
62129,2024-06-05 17:45:00,南门,6,晴,成人票
62165,2024-06-05 18:45:00,南门,3,晴,成人票
62200,2024-06-06 08:45:00,东门,8,晴,学生票
62236,2024-06-06 09:45:00,东门,13,晴,学生票
62271,2024-06-06 10:40:00,西门,13,晴,学生票
62307,2024-06-06 11:40:00,西门,22,晴,成人票
62342,2024-06-06 12:40:00,南门,19,晴,成人票
62378,2024-06-06 13:40:00,南门,7,晴,成人票
62413,2024-06-06 14:40:00,东门,47,晴,学生票
62449,2024-06-06 15:40:00,东门,79,晴,学生票
62484,2024-06-06 16:35:00,西门,19,晴,成人票
62520,2024-06-06 17:35:00,西门,6,晴,成人票
62555,2024-06-06 18:35:00,南门,4,晴,学生票
62591,2024-06-07 08:35:00,南门,1,多云,学生票
62626,2024-06-07 09:35:00,东门,5,多云,学生票
62662,2024-06-07 10:35:00,东门,70,多云,成人票
62697,2024-06-07 11:30:00,西门,17,多云,成人票
62732,2024-06-07 12:30:00,南门,17,多云,学生票
62768,2024-06-07 13:30:00,南门,10,多云,成人票
62803,2024-06-07 14:30:00,东门,47,多云,成人票
62839,2024-06-07 15:30:00,东门,67,多云,成人票
62874,2024-06-07 16:25:00,西门,31,多云,团体票
62910,2024-06-07 17:25:00,西门,3,多云,成人票
62945,2024-06-07 18:25:00,南门,0,多云,成人票
62981,2024-06-08 08:25:00,南门,0,晴,团体票
63016,2024-06-08 09:25:00,东门,11,晴,团体票
63052,2024-06-08 10:25:00,东门,46,晴,学生票
63087,2024-06-08 11:20:00,西门,24,晴,成人票
63123,2024-06-08 12:20:00,西门,36,晴,成人票
63158,2024-06-08 13:20:00,南门,14,晴,团体票
63194,2024-06-08 14:20:00,南门,56,晴,成人票
63229,2024-06-08 15:20:00,东门,77,晴,成人票
63265,2024-06-08 16:20:00,东门,85,晴,成人票
63300,2024-06-08 17:15:00,西门,7,晴,团体票
63336,2024-06-08 18:15:00,西门,3,晴,团体票
63371,2024-06-09 08:15:00,南门,7,多云,团体票
63407,2024-06-09 09:15:00,南门,5,多云,成人票
63442,2024-06-09 10:15:00,东门,63,多云,学生票
63478,2024-06-09 11:15:00,东门,75,多云,学生票
63513,2024-06-09 12:10:00,西门,22,多云,成人票
63549,2024-06-09 13:10:00,西门,3,多云,团体票
63584,2024-06-09 14:10:00,南门,61,多云,学生票
63620,2024-06-09 15:10:00,南门,64,多云,团体票
63655,2024-06-09 16:10:00,东门,37,多云,学生票
63690,2024-06-09 17:05:00,西门,3,多云,成人票
63726,2024-06-09 18:05:00,西门,2,多云,成人票
63761,2024-06-10 08:05:00,南门,1,阴,成人票
63797,2024-06-10 09:05:00,南门,6,阴,成人票
63832,2024-06-10 10:05:00,东门,23,阴,学生票
63868,2024-06-10 11:05:00,东门,69,阴,团体票
63903,2024-06-10 12:00:00,西门,8,阴,成人票
63939,2024-06-10 13:00:00,西门,7,阴,成人票
63974,2024-06-10 14:00:00,南门,28,阴,成人票
64010,2024-06-10 15:00:00,南门,32,阴,成人票
64045,2024-06-10 16:00:00,东门,54,阴,成人票
64081,2024-06-10 17:00:00,东门,9,阴,学生票
64116,2024-06-10 17:55:00,西门,0,阴,成人票
64152,2024-06-10 18:55:00,西门,1,阴,成人票
64187,2024-06-11 08:55:00,南门,2,多云,学生票
64223,2024-06-11 09:55:00,南门,2,多云,成人票
64258,2024-06-11 10:55:00,东门,33,多云,成人票
64294,2024-06-11 11:55:00,东门,37,多云,成人票
64329,2024-06-11 12:50:00,西门,13,多云,学生票
64365,2024-06-11 13:50:00,西门,4,多云,成人票
64400,2024-06-11 14:50:00,南门,31,多云,学生票
64436,2024-06-11 15:50:00,南门,39,多云,学生票
64471,2024-06-11 16:50:00,东门,37,多云,成人票
64507,2024-06-11 17:50:00,东门,9,多云,团体票
64542,2024-06-11 18:45:00,西门,0,多云,学生票
64578,2024-06-12 08:45:00,西门,1,多云,学生票
64613,2024-06-12 09:45:00,南门,8,多云,成人票
64648,2024-06-12 10:45:00,东门,57,多云,成人票
64684,2024-06-12 11:45:00,东门,61,多云,学生票
64719,2024-06-12 12:40:00,西门,11,多云,成人票
64755,2024-06-12 13:40:00,西门,6,多云,成人票
64790,2024-06-12 14:40:00,南门,39,多云,成人票
64826,2024-06-12 15:40:00,南门,56,多云,成人票
64861,2024-06-12 16:40:00,东门,43,多云,成人票
64897,2024-06-12 17:40:00,东门,2,多云,学生票
64932,2024-06-12 18:35:00,西门,1,多云,学生票
64968,2024-06-13 08:35:00,西门,2,多云,团体票
65003,2024-06-13 09:35:00,南门,7,多云,成人票
65039,2024-06-13 10:35:00,南门,40,多云,学生票
65074,2024-06-13 11:35:00,东门,47,多云,学生票
65110,2024-06-13 12:35:00,东门,40,多云,团体票
65145,2024-06-13 13:30:00,西门,6,多云,成人票
65181,2024-06-13 14:30:00,西门,30,多云,成人票
65216,2024-06-13 15:30:00,南门,57,多云,成人票
65252,2024-06-13 16:30:00,南门,31,多云,学生票
65287,2024-06-13 17:30:00,东门,11,多云,成人票
65323,2024-06-13 18:30:00,东门,5,多云,成人票
65358,2024-06-14 08:25:00,西门,2,晴,学生票
65394,2024-06-14 09:25:00,西门,4,晴,成人票
65429,2024-06-14 10:25:00,南门,53,晴,成人票
65465,2024-06-14 11:25:00,南门,36,晴,成人票
65500,2024-06-14 12:25:00,东门,46,晴,成人票
65536,2024-06-14 13:25:00,东门,16,晴,学生票
65571,2024-06-14 14:20:00,西门,23,晴,成人票
65606,2024-06-14 15:20:00,南门,66,晴,学生票
65642,2024-06-14 16:20:00,南门,38,晴,成人票
65677,2024-06-14 17:20:00,东门,3,晴,学生票
65713,2024-06-14 18:20:00,东门,4,晴,成人票
65748,2024-06-15 08:15:00,西门,4,晴,成人票
65784,2024-06-15 09:15:00,西门,5,晴,学生票
65819,2024-06-15 10:15:00,南门,60,晴,成人票
65855,2024-06-15 11:15:00,南门,79,晴,团体票
65890,2024-06-15 12:15:00,东门,77,晴,成人票
65926,2024-06-15 13:15:00,东门,11,晴,学生票
65961,2024-06-15 14:10:00,西门,30,晴,成人票
65997,2024-06-15 15:10:00,西门,29,晴,成人票
66032,2024-06-15 16:10:00,南门,71,晴,团体票
66068,2024-06-15 17:10:00,南门,2,晴,成人票
66103,2024-06-15 18:10:00,东门,8,晴,团体票
66139,2024-06-16 08:10:00,东门,6,小雨,成人票
66174,2024-06-16 09:05:00,西门,2,小雨,团体票
66210,2024-06-16 10:05:00,西门,24,小雨,学生票
66245,2024-06-16 11:05:00,南门,17,小雨,成人票
66281,2024-06-16 12:05:00,南门,19,小雨,学生票
66316,2024-06-16 13:05:00,东门,12,小雨,成人票
66352,2024-06-16 14:05:00,东门,20,小雨,团体票
66387,2024-06-16 15:00:00,西门,16,小雨,团体票
66423,2024-06-16 16:00:00,西门,23,小雨,学生票
66458,2024-06-16 17:00:00,南门,2,小雨,团体票
66494,2024-06-16 18:00:00,南门,4,小雨,成人票
66529,2024-06-17 08:00:00,东门,6,多云,成人票
66564,2024-06-17 08:55:00,西门,2,多云,学生票
66600,2024-06-17 09:55:00,西门,4,多云,成人票
66635,2024-06-17 10:55:00,南门,24,多云,团体票
66671,2024-06-17 11:55:00,南门,21,多云,学生票
66706,2024-06-17 12:55:00,东门,45,多云,成人票
66742,2024-06-17 13:55:00,东门,8,多云,学生票
66777,2024-06-17 14:50:00,西门,15,多云,学生票
66813,2024-06-17 15:50:00,西门,22,多云,成人票
66848,2024-06-17 16:50:00,南门,21,多云,成人票
66884,2024-06-17 17:50:00,南门,5,多云,学生票
66919,2024-06-17 18:50:00,东门,4,多云,成人票
66955,2024-06-18 08:50:00,东门,1,晴,成人票
66990,2024-06-18 09:45:00,西门,3,晴,成人票
67026,2024-06-18 10:45:00,西门,40,晴,成人票
67061,2024-06-18 11:45:00,南门,45,晴,成人票
67097,2024-06-18 12:45:00,南门,35,晴,成人票
67132,2024-06-18 13:45:00,东门,8,晴,成人票
67168,2024-06-18 14:45:00,东门,40,晴,成人票
67203,2024-06-18 15:40:00,西门,23,晴,学生票
67239,2024-06-18 16:40:00,西门,39,晴,成人票
67274,2024-06-18 17:40:00,南门,3,晴,成人票
67310,2024-06-18 18:40:00,南门,3,晴,学生票
67345,2024-06-19 08:40:00,东门,3,阴,学生票
67381,2024-06-19 09:40:00,东门,2,阴,成人票
67416,2024-06-19 10:35:00,西门,13,阴,成人票
67452,2024-06-19 11:35:00,西门,26,阴,成人票
67487,2024-06-19 12:35:00,南门,27,阴,成人票
67522,2024-06-19 13:35:00,东门,4,阴,团体票
67558,2024-06-19 14:35:00,东门,42,阴,成人票
67593,2024-06-19 15:30:00,西门,20,阴,成人票
67629,2024-06-19 16:30:00,西门,13,阴,学生票
67664,2024-06-19 17:30:00,南门,5,阴,成人票
67700,2024-06-19 18:30:00,南门,2,阴,学生票
67735,2024-06-20 08:30:00,东门,4,多云,成人票
67771,2024-06-20 09:30:00,东门,4,多云,成人票
67806,2024-06-20 10:25:00,西门,24,多云,学生票
67842,2024-06-20 11:25:00,西门,27,多云,成人票
67877,2024-06-20 12:25:00,南门,32,多云,成人票
67913,2024-06-20 13:25:00,南门,5,多云,成人票
67948,2024-06-20 14:25:00,东门,55,多云,学生票
67984,2024-06-20 15:25:00,东门,84,多云,学生票
68019,2024-06-20 16:20:00,西门,13,多云,成人票
68055,2024-06-20 17:20:00,西门,2,多云,学生票
68090,2024-06-20 18:20:00,南门,0,多云,成人票
68126,2024-06-21 08:20:00,南门,1,阴,成人票
68161,2024-06-21 09:20:00,东门,2,阴,成人票
68197,2024-06-21 10:20:00,东门,46,阴,成人票
68232,2024-06-21 11:15:00,西门,20,阴,成人票
68268,2024-06-21 12:15:00,西门,11,阴,成人票
68303,2024-06-21 13:15:00,南门,6,阴,成人票
68339,2024-06-21 14:15:00,南门,24,阴,成人票
68374,2024-06-21 15:15:00,东门,40,阴,成人票
68410,2024-06-21 16:15:00,东门,37,阴,成人票
68445,2024-06-21 17:10:00,西门,2,阴,成人票
68480,2024-06-21 18:10:00,南门,2,阴,成人票
68516,2024-06-22 08:10:00,南门,3,多云,成人票
68551,2024-06-22 09:10:00,东门,5,多云,成人票
68587,2024-06-22 10:10:00,东门,36,多云,成人票
68622,2024-06-22 11:05:00,西门,61,多云,成人票
68658,2024-06-22 12:05:00,西门,13,多云,成人票
68693,2024-06-22 13:05:00,南门,8,多云,成人票
68729,2024-06-22 14:05:00,南门,39,多云,学生票
68764,2024-06-22 15:05:00,东门,50,多云,成人票
68800,2024-06-22 16:05:00,东门,67,多云,成人票
68835,2024-06-22 17:00:00,西门,4,多云,成人票
68871,2024-06-22 18:00:00,西门,0,多云,学生票
68906,2024-06-23 08:00:00,南门,2,晴,团体票
68942,2024-06-23 09:00:00,南门,5,晴,团体票
68977,2024-06-23 10:00:00,东门,72,晴,成人票
69013,2024-06-23 11:00:00,东门,99,晴,成人票
69048,2024-06-23 11:55:00,西门,56,晴,学生票
69084,2024-06-23 12:55:00,西门,38,晴,团体票
69119,2024-06-23 13:55:00,南门,10,晴,成人票
69155,2024-06-23 14:55:00,南门,68,晴,团体票
69190,2024-06-23 15:55:00,东门,143,晴,团体票
69226,2024-06-23 16:55:00,东门,52,晴,成人票
69261,2024-06-23 17:50:00,西门,2,晴,学生票
69297,2024-06-23 18:50:00,西门,1,晴,成人票
69332,2024-06-24 08:50:00,南门,3,阴,成人票
69368,2024-06-24 09:50:00,南门,0,阴,学生票
69403,2024-06-24 10:50:00,东门,31,阴,成人票
69438,2024-06-24 11:45:00,西门,23,阴,团体票
69474,2024-06-24 12:45:00,西门,10,阴,成人票
69509,2024-06-24 13:45:00,南门,8,阴,成人票
69545,2024-06-24 14:45:00,南门,21,阴,成人票
69580,2024-06-24 15:45:00,东门,42,阴,学生票
69616,2024-06-24 16:45:00,东门,28,阴,成人票
69651,2024-06-24 17:40:00,西门,3,阴,学生票
69687,2024-06-24 18:40:00,西门,2,阴,成人票
69722,2024-06-25 08:40:00,南门,1,多云,成人票
69758,2024-06-25 09:40:00,南门,7,多云,学生票
69793,2024-06-25 10:40:00,东门,64,多云,团体票
69829,2024-06-25 11:40:00,东门,71,多云,学生票
69864,2024-06-25 12:35:00,西门,15,多云,成人票
69900,2024-06-25 13:35:00,西门,3,多云,学生票
69935,2024-06-25 14:35:00,南门,19,多云,学生票
69971,2024-06-25 15:35:00,南门,45,多云,成人票
70006,2024-06-25 16:35:00,东门,40,多云,学生票
70042,2024-06-25 17:35:00,东门,7,多云,团体票
70077,2024-06-25 18:30:00,西门,2,多云,成人票
70113,2024-06-26 08:30:00,西门,3,阴,成人票
70148,2024-06-26 09:30:00,南门,7,阴,学生票
70184,2024-06-26 10:30:00,南门,30,阴,成人票
70219,2024-06-26 11:30:00,东门,60,阴,成人票
70255,2024-06-26 12:30:00,东门,40,阴,学生票
70290,2024-06-26 13:25:00,西门,6,阴,成人票
70326,2024-06-26 14:25:00,西门,23,阴,成人票
70361,2024-06-26 15:25:00,南门,26,阴,成人票
70396,2024-06-26 16:25:00,东门,39,阴,成人票
70432,2024-06-26 17:25:00,东门,6,阴,成人票
70467,2024-06-26 18:20:00,西门,2,阴,成人票
70503,2024-06-27 08:20:00,西门,0,小雨,成人票
70538,2024-06-27 09:20:00,南门,4,小雨,学生票
70574,2024-06-27 10:20:00,南门,23,小雨,成人票
70609,2024-06-27 11:20:00,东门,43,小雨,学生票
70645,2024-06-27 12:20:00,东门,24,小雨,团体票
70680,2024-06-27 13:15:00,西门,2,小雨,成人票
70716,2024-06-27 14:15:00,西门,18,小雨,成人票
70751,2024-06-27 15:15:00,南门,37,小雨,学生票
70787,2024-06-27 16:15:00,南门,26,小雨,成人票
70822,2024-06-27 17:15:00,东门,7,小雨,团体票
70858,2024-06-27 18:15:00,东门,3,小雨,成人票
70893,2024-06-28 08:10:00,西门,1,多云,学生票
70929,2024-06-28 09:10:00,西门,3,多云,成人票
70964,2024-06-28 10:10:00,南门,17,多云,成人票
71000,2024-06-28 11:10:00,南门,41,多云,成人票
71035,2024-06-28 12:10:00,东门,19,多云,成人票
71071,2024-06-28 13:10:00,东门,11,多云,团体票
71106,2024-06-28 14:05:00,西门,16,多云,成人票
71142,2024-06-28 15:05:00,西门,24,多云,学生票
71177,2024-06-28 16:05:00,南门,27,多云,成人票
71213,2024-06-28 17:05:00,南门,6,多云,成人票
71248,2024-06-28 18:05:00,东门,1,多云,团体票
71284,2024-06-29 08:05:00,东门,5,晴,团体票
71319,2024-06-29 09:00:00,西门,9,晴,团体票
71354,2024-06-29 10:00:00,南门,68,晴,团体票
71390,2024-06-29 11:00:00,南门,67,晴,成人票
71425,2024-06-29 12:00:00,东门,78,晴,成人票
71461,2024-06-29 13:00:00,东门,11,晴,成人票
71496,2024-06-29 13:55:00,西门,8,晴,学生票
71532,2024-06-29 14:55:00,西门,25,晴,成人票
71567,2024-06-29 15:55:00,南门,39,晴,学生票
71603,2024-06-29 16:55:00,南门,43,晴,学生票
71638,2024-06-29 17:55:00,东门,13,晴,成人票
71674,2024-06-29 18:55:00,东门,10,晴,成人票
71709,2024-06-30 08:50:00,西门,2,多云,成人票
71745,2024-06-30 09:50:00,西门,4,多云,学生票
71780,2024-06-30 10:50:00,南门,66,多云,成人票
71816,2024-06-30 11:50:00,南门,70,多云,成人票
71851,2024-06-30 12:50:00,东门,39,多云,学生票
71887,2024-06-30 13:50:00,东门,6,多云,学生票
71922,2024-06-30 14:45:00,西门,23,多云,团体票
71958,2024-06-30 15:45:00,西门,55,多云,学生票
71993,2024-06-30 16:45:00,南门,48,多云,团体票
72029,2024-06-30 17:45:00,南门,7,多云,团体票
72064,2024-06-30 18:45:00,东门,1,多云,学生票
72100,2024-07-01 08:45:00,东门,9,晴,成人票
72135,2024-07-01 09:40:00,西门,5,晴,成人票
72171,2024-07-01 10:40:00,西门,33,晴,成人票
72206,2024-07-01 11:40:00,南门,53,晴,成人票
72242,2024-07-01 12:40:00,南门,34,晴,学生票
72277,2024-07-01 13:40:00,东门,7,晴,成人票
72313,2024-07-01 14:40:00,东门,73,晴,学生票
72348,2024-07-01 15:35:00,西门,30,晴,成人票
72383,2024-07-01 16:35:00,南门,22,晴,成人票
72419,2024-07-01 17:35:00,南门,8,晴,团体票
72454,2024-07-01 18:35:00,东门,5,晴,成人票
72490,2024-07-02 08:35:00,东门,1,阴,成人票
72525,2024-07-02 09:30:00,西门,5,阴,成人票
72561,2024-07-02 10:30:00,西门,14,阴,成人票
72596,2024-07-02 11:30:00,南门,32,阴,成人票
72632,2024-07-02 12:30:00,南门,29,阴,成人票
72667,2024-07-02 13:30:00,东门,13,阴,成人票
72703,2024-07-02 14:30:00,东门,19,阴,成人票
72738,2024-07-02 15:25:00,西门,17,阴,成人票
72774,2024-07-02 16:25:00,西门,16,阴,成人票
72809,2024-07-02 17:25:00,南门,2,阴,学生票
72845,2024-07-02 18:25:00,南门,3,阴,成人票
72880,2024-07-03 08:25:00,东门,6,多云,成人票
72916,2024-07-03 09:25:00,东门,11,多云,学生票
72951,2024-07-03 10:20:00,西门,26,多云,成人票
72987,2024-07-03 11:20:00,西门,30,多云,成人票
73022,2024-07-03 12:20:00,南门,22,多云,成人票
73058,2024-07-03 13:20:00,南门,10,多云,成人票
73093,2024-07-03 14:20:00,东门,44,多云,学生票
73129,2024-07-03 15:20:00,东门,81,多云,成人票
73164,2024-07-03 16:15:00,西门,26,多云,成人票
73200,2024-07-03 17:15:00,西门,0,多云,成人票
73235,2024-07-03 18:15:00,南门,1,多云,成人票
73271,2024-07-04 08:15:00,南门,5,晴,成人票
73306,2024-07-04 09:15:00,东门,4,晴,成人票
73341,2024-07-04 10:10:00,西门,19,晴,成人票
73377,2024-07-04 11:10:00,西门,29,晴,学生票
73412,2024-07-04 12:10:00,南门,36,晴,成人票
73448,2024-07-04 13:10:00,南门,5,晴,学生票
73483,2024-07-04 14:10:00,东门,64,晴,成人票
73519,2024-07-04 15:10:00,东门,97,晴,学生票
73554,2024-07-04 16:05:00,西门,30,晴,团体票
73590,2024-07-04 17:05:00,西门,1,晴,成人票
73625,2024-07-04 18:05:00,南门,4,晴,学生票
73661,2024-07-05 08:05:00,南门,2,晴,成人票
73696,2024-07-05 09:05:00,东门,2,晴,成人票
73732,2024-07-05 10:05:00,东门,46,晴,成人票
73767,2024-07-05 11:00:00,西门,30,晴,成人票
73803,2024-07-05 12:00:00,西门,27,晴,团体票
73838,2024-07-05 13:00:00,南门,13,晴,学生票
73874,2024-07-05 14:00:00,南门,52,晴,学生票
73909,2024-07-05 15:00:00,东门,47,晴,成人票
73945,2024-07-05 16:00:00,东门,66,晴,成人票
73980,2024-07-05 16:55:00,西门,25,晴,成人票
74016,2024-07-05 17:55:00,西门,3,晴,团体票
74051,2024-07-05 18:55:00,南门,4,晴,学生票
74087,2024-07-06 08:55:00,南门,1,晴,团体票
74122,2024-07-06 09:55:00,东门,12,晴,学生票
74158,2024-07-06 10:55:00,东门,102,晴,成人票
74193,2024-07-06 11:50:00,西门,50,晴,成人票
74229,2024-07-06 12:50:00,西门,44,晴,学生票
74264,2024-07-06 13:50:00,南门,14,晴,学生票
74299,2024-07-06 14:50:00,东门,46,晴,成人票
74335,2024-07-06 15:50:00,东门,142,晴,成人票
74370,2024-07-06 16:45:00,西门,44,晴,学生票
74406,2024-07-06 17:45:00,西门,6,晴,学生票
74441,2024-07-06 18:45:00,南门,3,晴,成人票
74477,2024-07-07 08:45:00,南门,4,多云,成人票
74512,2024-07-07 09:45:00,东门,18,多云,团体票
74548,2024-07-07 10:45:00,东门,82,多云,团体票
74583,2024-07-07 11:40:00,西门,35,多云,成人票
74619,2024-07-07 12:40:00,西门,17,多云,成人票
74654,2024-07-07 13:40:00,南门,6,多云,成人票
74690,2024-07-07 14:40:00,南门,46,多云,团体票
74725,2024-07-07 15:40:00,东门,85,多云,成人票
74761,2024-07-07 16:40:00,东门,71,多云,成人票
74796,2024-07-07 17:35:00,西门,6,多云,团体票
74832,2024-07-07 18:35:00,西门,1,多云,学生票
74867,2024-07-08 08:35:00,南门,1,多云,成人票
74903,2024-07-08 09:35:00,南门,4,多云,学生票
74938,2024-07-08 10:35:00,东门,59,多云,学生票
74974,2024-07-08 11:35:00,东门,54,多云,成人票
75009,2024-07-08 12:30:00,西门,23,多云,成人票
75045,2024-07-08 13:30:00,西门,4,多云,成人票
75080,2024-07-08 14:30:00,南门,18,多云,成人票
75116,2024-07-08 15:30:00,南门,28,多云,成人票
75151,2024-07-08 16:30:00,东门,31,多云,团体票
75187,2024-07-08 17:30:00,东门,1,多云,成人票
75222,2024-07-08 18:25:00,西门,2,多云,成人票
75257,2024-07-09 08:25:00,南门,2,晴,团体票
75293,2024-07-09 09:25:00,南门,1,晴,成人票
75328,2024-07-09 10:25:00,东门,61,晴,成人票
75364,2024-07-09 11:25:00,东门,65,晴,成人票
75399,2024-07-09 12:20:00,西门,24,晴,学生票
75435,2024-07-09 13:20:00,西门,4,晴,成人票
75470,2024-07-09 14:20:00,南门,23,晴,成人票
75506,2024-07-09 15:20:00,南门,28,晴,团体票
75541,2024-07-09 16:20:00,东门,41,晴,学生票
75577,2024-07-09 17:20:00,东门,10,晴,学生票
75612,2024-07-09 18:15:00,西门,2,晴,学生票
75648,2024-07-10 08:15:00,西门,2,多云,成人票
75683,2024-07-10 09:15:00,南门,3,多云,成人票
75719,2024-07-10 10:15:00,南门,32,多云,成人票
75754,2024-07-10 11:15:00,东门,64,多云,成人票
75790,2024-07-10 12:15:00,东门,51,多云,成人票
75825,2024-07-10 13:10:00,西门,3,多云,成人票
75861,2024-07-10 14:10:00,西门,15,多云,学生票
75896,2024-07-10 15:10:00,南门,37,多云,团体票
75932,2024-07-10 16:10:00,南门,36,多云,成人票
75967,2024-07-10 17:10:00,东门,11,多云,成人票
76003,2024-07-10 18:10:00,东门,2,多云,学生票
76038,2024-07-11 08:05:00,西门,1,晴,学生票
76074,2024-07-11 09:05:00,西门,6,晴,学生票
76109,2024-07-11 10:05:00,南门,42,晴,成人票
76145,2024-07-11 11:05:00,南门,63,晴,成人票
76180,2024-07-11 12:05:00,东门,58,晴,成人票
76215,2024-07-11 13:00:00,西门,2,晴,成人票
76251,2024-07-11 14:00:00,西门,24,晴,成人票
76286,2024-07-11 15:00:00,南门,41,晴,成人票
76322,2024-07-11 16:00:00,南门,54,晴,成人票
76357,2024-07-11 17:00:00,东门,11,晴,学生票
76393,2024-07-11 18:00:00,东门,2,晴,成人票
76428,2024-07-11 18:55:00,西门,2,晴,成人票
76464,2024-07-12 08:55:00,西门,3,晴,学生票
76499,2024-07-12 09:55:00,南门,1,晴,团体票
76535,2024-07-12 10:55:00,南门,51,晴,成人票
76570,2024-07-12 11:55:00,东门,94,晴,成人票
76606,2024-07-12 12:55:00,东门,51,晴,团体票
76641,2024-07-12 13:50:00,西门,7,晴,团体票
76677,2024-07-12 14:50:00,西门,14,晴,学生票
76712,2024-07-12 15:50:00,南门,62,晴,团体票
76748,2024-07-12 16:50:00,南门,55,晴,成人票
76783,2024-07-12 17:50:00,东门,10,晴,学生票
76819,2024-07-12 18:50:00,东门,1,晴,成人票
76854,2024-07-13 08:45:00,西门,1,晴,成人票
76890,2024-07-13 09:45:00,西门,10,晴,学生票
76925,2024-07-13 10:45:00,南门,55,晴,学生票
76961,2024-07-13 11:45:00,南门,89,晴,团体票
76996,2024-07-13 12:45:00,东门,89,晴,团体票
77032,2024-07-13 13:45:00,东门,9,晴,成人票
77067,2024-07-13 14:40:00,西门,33,晴,成人票
77103,2024-07-13 15:40:00,西门,29,晴,成人票
77138,2024-07-13 16:40:00,南门,80,晴,成人票
77173,2024-07-13 17:40:00,东门,2,晴,成人票
77209,2024-07-13 18:40:00,东门,0,晴,成人票
77244,2024-07-14 08:35:00,西门,2,晴,成人票
77280,2024-07-14 09:35:00,西门,3,晴,学生票
77315,2024-07-14 10:35:00,南门,41,晴,团体票
77351,2024-07-14 11:35:00,南门,39,晴,团体票
77386,2024-07-14 12:35:00,东门,57,晴,成人票
77422,2024-07-14 13:35:00,东门,12,晴,成人票
77457,2024-07-14 14:30:00,西门,18,晴,成人票
77493,2024-07-14 15:30:00,西门,35,晴,学生票
77528,2024-07-14 16:30:00,南门,29,晴,学生票
77564,2024-07-14 17:30:00,南门,9,晴,学生票
77599,2024-07-14 18:30:00,东门,5,晴,学生票
77635,2024-07-15 08:30:00,东门,1,晴,成人票
77670,2024-07-15 09:25:00,西门,1,晴,成人票
77706,2024-07-15 10:25:00,西门,17,晴,学生票
77741,2024-07-15 11:25:00,南门,23,晴,成人票
77777,2024-07-15 12:25:00,南门,39,晴,团体票
77812,2024-07-15 13:25:00,东门,18,晴,成人票
77848,2024-07-15 14:25:00,东门,49,晴,学生票
77883,2024-07-15 15:20:00,西门,32,晴,成人票
77919,2024-07-15 16:20:00,西门,33,晴,学生票
77954,2024-07-15 17:20:00,南门,4,晴,成人票
77990,2024-07-15 18:20:00,南门,3,晴,成人票
78025,2024-07-16 08:20:00,东门,0,阴,团体票
78061,2024-07-16 09:20:00,东门,4,阴,团体票
78096,2024-07-16 10:15:00,西门,9,阴,成人票
78131,2024-07-16 11:15:00,南门,19,阴,成人票
78167,2024-07-16 12:15:00,南门,23,阴,成人票
78202,2024-07-16 13:15:00,东门,7,阴,学生票
78238,2024-07-16 14:15:00,东门,26,阴,成人票
78273,2024-07-16 15:10:00,西门,13,阴,学生票
78309,2024-07-16 16:10:00,西门,13,阴,成人票
78344,2024-07-16 17:10:00,南门,3,阴,成人票
78380,2024-07-16 18:10:00,南门,3,阴,学生票
